method,column,row_index
iqr_outlier,PhysHlth,128654
iqr_outlier,PhysHlth,128657
iqr_outlier,PhysHlth,128662
iqr_outlier,PhysHlth,128664
iqr_outlier,PhysHlth,128683
iqr_outlier,PhysHlth,128686
iqr_outlier,PhysHlth,128700
iqr_outlier,PhysHlth,128701
iqr_outlier,PhysHlth,128716
iqr_outlier,PhysHlth,128720
iqr_outlier,PhysHlth,128724
iqr_outlier,PhysHlth,128728
iqr_outlier,PhysHlth,128732
iqr_outlier,PhysHlth,128733
iqr_outlier,PhysHlth,128735
iqr_outlier,PhysHlth,128741
iqr_outlier,PhysHlth,128748
iqr_outlier,PhysHlth,128756
iqr_outlier,PhysHlth,128771
iqr_outlier,PhysHlth,128774
iqr_outlier,PhysHlth,128786
iqr_outlier,PhysHlth,128790
iqr_outlier,PhysHlth,128809
iqr_outlier,PhysHlth,128811
iqr_outlier,PhysHlth,128830
iqr_outlier,PhysHlth,128839
iqr_outlier,PhysHlth,128841
iqr_outlier,PhysHlth,128842
iqr_outlier,PhysHlth,128857
iqr_outlier,PhysHlth,128864
iqr_outlier,PhysHlth,128880
iqr_outlier,PhysHlth,128884
iqr_outlier,PhysHlth,128886
iqr_outlier,PhysHlth,128887
iqr_outlier,PhysHlth,128892
iqr_outlier,PhysHlth,128894
iqr_outlier,PhysHlth,128898
iqr_outlier,PhysHlth,128901
iqr_outlier,PhysHlth,128909
iqr_outlier,PhysHlth,128910
iqr_outlier,PhysHlth,128937
iqr_outlier,PhysHlth,128943
iqr_outlier,PhysHlth,128947
iqr_outlier,PhysHlth,128952
iqr_outlier,PhysHlth,128955
iqr_outlier,PhysHlth,128956
iqr_outlier,PhysHlth,128958
iqr_outlier,PhysHlth,128989
iqr_outlier,PhysHlth,128997
iqr_outlier,PhysHlth,129003
iqr_outlier,PhysHlth,129004
iqr_outlier,PhysHlth,129008
iqr_outlier,PhysHlth,129012
iqr_outlier,PhysHlth,129020
iqr_outlier,PhysHlth,129023
iqr_outlier,PhysHlth,129027
iqr_outlier,PhysHlth,129032
iqr_outlier,PhysHlth,129036
iqr_outlier,PhysHlth,129041
iqr_outlier,PhysHlth,129044
iqr_outlier,PhysHlth,129051
iqr_outlier,PhysHlth,129060
iqr_outlier,PhysHlth,129061
iqr_outlier,PhysHlth,129065
iqr_outlier,PhysHlth,129068
iqr_outlier,PhysHlth,129069
iqr_outlier,PhysHlth,129072
iqr_outlier,PhysHlth,129080
iqr_outlier,PhysHlth,129094
iqr_outlier,PhysHlth,129095
iqr_outlier,PhysHlth,129097
iqr_outlier,PhysHlth,129103
iqr_outlier,PhysHlth,129106
iqr_outlier,PhysHlth,129110
iqr_outlier,PhysHlth,129116
iqr_outlier,PhysHlth,129125
iqr_outlier,PhysHlth,129127
iqr_outlier,PhysHlth,129128
iqr_outlier,PhysHlth,129134
iqr_outlier,PhysHlth,129147
iqr_outlier,PhysHlth,129154
iqr_outlier,PhysHlth,129156
iqr_outlier,PhysHlth,129160
iqr_outlier,PhysHlth,129165
iqr_outlier,PhysHlth,129179
iqr_outlier,PhysHlth,129181
iqr_outlier,PhysHlth,129186
iqr_outlier,PhysHlth,129191
iqr_outlier,PhysHlth,129196
iqr_outlier,PhysHlth,129202
iqr_outlier,PhysHlth,129206
iqr_outlier,PhysHlth,129214
iqr_outlier,PhysHlth,129219
iqr_outlier,PhysHlth,129227
iqr_outlier,PhysHlth,129228
iqr_outlier,PhysHlth,129229
iqr_outlier,PhysHlth,129230
iqr_outlier,PhysHlth,129243
iqr_outlier,PhysHlth,129246
iqr_outlier,PhysHlth,129249
iqr_outlier,PhysHlth,129260
iqr_outlier,PhysHlth,129266
iqr_outlier,PhysHlth,129273
iqr_outlier,PhysHlth,129289
iqr_outlier,PhysHlth,129300
iqr_outlier,PhysHlth,129301
iqr_outlier,PhysHlth,129302
iqr_outlier,PhysHlth,129306
iqr_outlier,PhysHlth,129321
iqr_outlier,PhysHlth,129324
iqr_outlier,PhysHlth,129327
iqr_outlier,PhysHlth,129329
iqr_outlier,PhysHlth,129336
iqr_outlier,PhysHlth,129341
iqr_outlier,PhysHlth,129342
iqr_outlier,PhysHlth,129347
iqr_outlier,PhysHlth,129348
iqr_outlier,PhysHlth,129352
iqr_outlier,PhysHlth,129356
iqr_outlier,PhysHlth,129358
iqr_outlier,PhysHlth,129367
iqr_outlier,PhysHlth,129368
iqr_outlier,PhysHlth,129377
iqr_outlier,PhysHlth,129384
iqr_outlier,PhysHlth,129389
iqr_outlier,PhysHlth,129397
iqr_outlier,PhysHlth,129399
iqr_outlier,PhysHlth,129400
iqr_outlier,PhysHlth,129426
iqr_outlier,PhysHlth,129448
iqr_outlier,PhysHlth,129450
iqr_outlier,PhysHlth,129456
iqr_outlier,PhysHlth,129461
iqr_outlier,PhysHlth,129463
iqr_outlier,PhysHlth,129465
iqr_outlier,PhysHlth,129467
iqr_outlier,PhysHlth,129470
iqr_outlier,PhysHlth,129479
iqr_outlier,PhysHlth,129489
iqr_outlier,PhysHlth,129503
iqr_outlier,PhysHlth,129505
iqr_outlier,PhysHlth,129516
iqr_outlier,PhysHlth,129541
iqr_outlier,PhysHlth,129558
iqr_outlier,PhysHlth,129561
iqr_outlier,PhysHlth,129567
iqr_outlier,PhysHlth,129568
iqr_outlier,PhysHlth,129569
iqr_outlier,PhysHlth,129575
iqr_outlier,PhysHlth,129576
iqr_outlier,PhysHlth,129588
iqr_outlier,PhysHlth,129593
iqr_outlier,PhysHlth,129598
iqr_outlier,PhysHlth,129600
iqr_outlier,PhysHlth,129601
iqr_outlier,PhysHlth,129605
iqr_outlier,PhysHlth,129607
iqr_outlier,PhysHlth,129611
iqr_outlier,PhysHlth,129615
iqr_outlier,PhysHlth,129620
iqr_outlier,PhysHlth,129621
iqr_outlier,PhysHlth,129623
iqr_outlier,PhysHlth,129627
iqr_outlier,PhysHlth,129632
iqr_outlier,PhysHlth,129634
iqr_outlier,PhysHlth,129635
iqr_outlier,PhysHlth,129641
iqr_outlier,PhysHlth,129643
iqr_outlier,PhysHlth,129646
iqr_outlier,PhysHlth,129650
iqr_outlier,PhysHlth,129654
iqr_outlier,PhysHlth,129657
iqr_outlier,PhysHlth,129658
iqr_outlier,PhysHlth,129664
iqr_outlier,PhysHlth,129674
iqr_outlier,PhysHlth,129688
iqr_outlier,PhysHlth,129689
iqr_outlier,PhysHlth,129694
iqr_outlier,PhysHlth,129699
iqr_outlier,PhysHlth,129701
iqr_outlier,PhysHlth,129703
iqr_outlier,PhysHlth,129711
iqr_outlier,PhysHlth,129712
iqr_outlier,PhysHlth,129714
iqr_outlier,PhysHlth,129730
iqr_outlier,PhysHlth,129733
iqr_outlier,PhysHlth,129735
iqr_outlier,PhysHlth,129739
iqr_outlier,PhysHlth,129746
iqr_outlier,PhysHlth,129760
iqr_outlier,PhysHlth,129783
iqr_outlier,PhysHlth,129785
iqr_outlier,PhysHlth,129792
iqr_outlier,PhysHlth,129804
iqr_outlier,PhysHlth,129847
iqr_outlier,PhysHlth,129848
iqr_outlier,PhysHlth,129858
iqr_outlier,PhysHlth,129863
iqr_outlier,PhysHlth,129868
iqr_outlier,PhysHlth,129874
iqr_outlier,PhysHlth,129875
iqr_outlier,PhysHlth,129876
iqr_outlier,PhysHlth,129881
iqr_outlier,PhysHlth,129885
iqr_outlier,PhysHlth,129886
iqr_outlier,PhysHlth,129888
iqr_outlier,PhysHlth,129889
iqr_outlier,PhysHlth,129895
iqr_outlier,PhysHlth,129898
iqr_outlier,PhysHlth,129907
iqr_outlier,PhysHlth,129913
iqr_outlier,PhysHlth,129928
iqr_outlier,PhysHlth,129931
iqr_outlier,PhysHlth,129935
iqr_outlier,PhysHlth,129946
iqr_outlier,PhysHlth,129989
iqr_outlier,PhysHlth,129990
iqr_outlier,PhysHlth,129993
iqr_outlier,PhysHlth,129998
iqr_outlier,PhysHlth,130010
iqr_outlier,PhysHlth,130015
iqr_outlier,PhysHlth,130025
iqr_outlier,PhysHlth,130029
iqr_outlier,PhysHlth,130056
iqr_outlier,PhysHlth,130059
iqr_outlier,PhysHlth,130062
iqr_outlier,PhysHlth,130068
iqr_outlier,PhysHlth,130071
iqr_outlier,PhysHlth,130072
iqr_outlier,PhysHlth,130080
iqr_outlier,PhysHlth,130086
iqr_outlier,PhysHlth,130092
iqr_outlier,PhysHlth,130106
iqr_outlier,PhysHlth,130116
iqr_outlier,PhysHlth,130122
iqr_outlier,PhysHlth,130129
iqr_outlier,PhysHlth,130132
iqr_outlier,PhysHlth,130136
iqr_outlier,PhysHlth,130144
iqr_outlier,PhysHlth,130162
iqr_outlier,PhysHlth,130191
iqr_outlier,PhysHlth,130194
iqr_outlier,PhysHlth,130195
iqr_outlier,PhysHlth,130203
iqr_outlier,PhysHlth,130204
iqr_outlier,PhysHlth,130208
iqr_outlier,PhysHlth,130213
iqr_outlier,PhysHlth,130214
iqr_outlier,PhysHlth,130218
iqr_outlier,PhysHlth,130226
iqr_outlier,PhysHlth,130244
iqr_outlier,PhysHlth,130259
iqr_outlier,PhysHlth,130262
iqr_outlier,PhysHlth,130280
iqr_outlier,PhysHlth,130281
iqr_outlier,PhysHlth,130287
iqr_outlier,PhysHlth,130300
iqr_outlier,PhysHlth,130306
iqr_outlier,PhysHlth,130312
iqr_outlier,PhysHlth,130315
iqr_outlier,PhysHlth,130322
iqr_outlier,PhysHlth,130326
iqr_outlier,PhysHlth,130329
iqr_outlier,PhysHlth,130330
iqr_outlier,PhysHlth,130342
iqr_outlier,PhysHlth,130354
iqr_outlier,PhysHlth,130359
iqr_outlier,PhysHlth,130360
iqr_outlier,PhysHlth,130365
iqr_outlier,PhysHlth,130367
iqr_outlier,PhysHlth,130368
iqr_outlier,PhysHlth,130382
iqr_outlier,PhysHlth,130384
iqr_outlier,PhysHlth,130386
iqr_outlier,PhysHlth,130389
iqr_outlier,PhysHlth,130393
iqr_outlier,PhysHlth,130394
iqr_outlier,PhysHlth,130400
iqr_outlier,PhysHlth,130417
iqr_outlier,PhysHlth,130420
iqr_outlier,PhysHlth,130426
iqr_outlier,PhysHlth,130434
iqr_outlier,PhysHlth,130438
iqr_outlier,PhysHlth,130451
iqr_outlier,PhysHlth,130452
iqr_outlier,PhysHlth,130459
iqr_outlier,PhysHlth,130460
iqr_outlier,PhysHlth,130468
iqr_outlier,PhysHlth,130484
iqr_outlier,PhysHlth,130485
iqr_outlier,PhysHlth,130488
iqr_outlier,PhysHlth,130490
iqr_outlier,PhysHlth,130500
iqr_outlier,PhysHlth,130504
iqr_outlier,PhysHlth,130508
iqr_outlier,PhysHlth,130515
iqr_outlier,PhysHlth,130516
iqr_outlier,PhysHlth,130520
iqr_outlier,PhysHlth,130525
iqr_outlier,PhysHlth,130535
iqr_outlier,PhysHlth,130538
iqr_outlier,PhysHlth,130552
iqr_outlier,PhysHlth,130558
iqr_outlier,PhysHlth,130559
iqr_outlier,PhysHlth,130569
iqr_outlier,PhysHlth,130580
iqr_outlier,PhysHlth,130582
iqr_outlier,PhysHlth,130592
iqr_outlier,PhysHlth,130594
iqr_outlier,PhysHlth,130600
iqr_outlier,PhysHlth,130602
iqr_outlier,PhysHlth,130605
iqr_outlier,PhysHlth,130612
iqr_outlier,PhysHlth,130613
iqr_outlier,PhysHlth,130617
iqr_outlier,PhysHlth,130643
iqr_outlier,PhysHlth,130649
iqr_outlier,PhysHlth,130651
iqr_outlier,PhysHlth,130656
iqr_outlier,PhysHlth,130665
iqr_outlier,PhysHlth,130675
iqr_outlier,PhysHlth,130687
iqr_outlier,PhysHlth,130688
iqr_outlier,PhysHlth,130701
iqr_outlier,PhysHlth,130713
iqr_outlier,PhysHlth,130739
iqr_outlier,PhysHlth,130757
iqr_outlier,PhysHlth,130779
iqr_outlier,PhysHlth,130782
iqr_outlier,PhysHlth,130783
iqr_outlier,PhysHlth,130785
iqr_outlier,PhysHlth,130787
iqr_outlier,PhysHlth,130791
iqr_outlier,PhysHlth,130792
iqr_outlier,PhysHlth,130804
iqr_outlier,PhysHlth,130808
iqr_outlier,PhysHlth,130809
iqr_outlier,PhysHlth,130815
iqr_outlier,PhysHlth,130831
iqr_outlier,PhysHlth,130833
iqr_outlier,PhysHlth,130836
iqr_outlier,PhysHlth,130845
iqr_outlier,PhysHlth,130852
iqr_outlier,PhysHlth,130858
iqr_outlier,PhysHlth,130883
iqr_outlier,PhysHlth,130895
iqr_outlier,PhysHlth,130898
iqr_outlier,PhysHlth,130908
iqr_outlier,PhysHlth,130916
iqr_outlier,PhysHlth,130937
iqr_outlier,PhysHlth,130945
iqr_outlier,PhysHlth,130956
iqr_outlier,PhysHlth,130959
iqr_outlier,PhysHlth,130961
iqr_outlier,PhysHlth,130965
iqr_outlier,PhysHlth,130966
iqr_outlier,PhysHlth,130967
iqr_outlier,PhysHlth,130975
iqr_outlier,PhysHlth,130978
iqr_outlier,PhysHlth,130998
iqr_outlier,PhysHlth,131004
iqr_outlier,PhysHlth,131016
iqr_outlier,PhysHlth,131020
iqr_outlier,PhysHlth,131027
iqr_outlier,PhysHlth,131028
iqr_outlier,PhysHlth,131030
iqr_outlier,PhysHlth,131033
iqr_outlier,PhysHlth,131036
iqr_outlier,PhysHlth,131038
iqr_outlier,PhysHlth,131039
iqr_outlier,PhysHlth,131055
iqr_outlier,PhysHlth,131060
iqr_outlier,PhysHlth,131084
iqr_outlier,PhysHlth,131085
iqr_outlier,PhysHlth,131095
iqr_outlier,PhysHlth,131097
iqr_outlier,PhysHlth,131108
iqr_outlier,PhysHlth,131113
iqr_outlier,PhysHlth,131115
iqr_outlier,PhysHlth,131121
iqr_outlier,PhysHlth,131136
iqr_outlier,PhysHlth,131142
iqr_outlier,PhysHlth,131150
iqr_outlier,PhysHlth,131159
iqr_outlier,PhysHlth,131170
iqr_outlier,PhysHlth,131178
iqr_outlier,PhysHlth,131183
iqr_outlier,PhysHlth,131184
iqr_outlier,PhysHlth,131188
iqr_outlier,PhysHlth,131190
iqr_outlier,PhysHlth,131203
iqr_outlier,PhysHlth,131204
iqr_outlier,PhysHlth,131218
iqr_outlier,PhysHlth,131225
iqr_outlier,PhysHlth,131239
iqr_outlier,PhysHlth,131245
iqr_outlier,PhysHlth,131253
iqr_outlier,PhysHlth,131266
iqr_outlier,PhysHlth,131271
iqr_outlier,PhysHlth,131289
iqr_outlier,PhysHlth,131290
iqr_outlier,PhysHlth,131295
iqr_outlier,PhysHlth,131297
iqr_outlier,PhysHlth,131306
iqr_outlier,PhysHlth,131309
iqr_outlier,PhysHlth,131312
iqr_outlier,PhysHlth,131314
iqr_outlier,PhysHlth,131331
iqr_outlier,PhysHlth,131334
iqr_outlier,PhysHlth,131339
iqr_outlier,PhysHlth,131351
iqr_outlier,PhysHlth,131356
iqr_outlier,PhysHlth,131363
iqr_outlier,PhysHlth,131365
iqr_outlier,PhysHlth,131370
iqr_outlier,PhysHlth,131371
iqr_outlier,PhysHlth,131387
iqr_outlier,PhysHlth,131398
iqr_outlier,PhysHlth,131401
iqr_outlier,PhysHlth,131411
iqr_outlier,PhysHlth,131416
iqr_outlier,PhysHlth,131418
iqr_outlier,PhysHlth,131423
iqr_outlier,PhysHlth,131427
iqr_outlier,PhysHlth,131439
iqr_outlier,PhysHlth,131443
iqr_outlier,PhysHlth,131474
iqr_outlier,PhysHlth,131494
iqr_outlier,PhysHlth,131504
iqr_outlier,PhysHlth,131521
iqr_outlier,PhysHlth,131546
iqr_outlier,PhysHlth,131549
iqr_outlier,PhysHlth,131559
iqr_outlier,PhysHlth,131562
iqr_outlier,PhysHlth,131567
iqr_outlier,PhysHlth,131577
iqr_outlier,PhysHlth,131592
iqr_outlier,PhysHlth,131593
iqr_outlier,PhysHlth,131597
iqr_outlier,PhysHlth,131610
iqr_outlier,PhysHlth,131611
iqr_outlier,PhysHlth,131624
iqr_outlier,PhysHlth,131630
iqr_outlier,PhysHlth,131631
iqr_outlier,PhysHlth,131635
iqr_outlier,PhysHlth,131649
iqr_outlier,PhysHlth,131662
iqr_outlier,PhysHlth,131666
iqr_outlier,PhysHlth,131668
iqr_outlier,PhysHlth,131679
iqr_outlier,PhysHlth,131681
iqr_outlier,PhysHlth,131682
iqr_outlier,PhysHlth,131692
iqr_outlier,PhysHlth,131695
iqr_outlier,PhysHlth,131696
iqr_outlier,PhysHlth,131702
iqr_outlier,PhysHlth,131703
iqr_outlier,PhysHlth,131704
iqr_outlier,PhysHlth,131707
iqr_outlier,PhysHlth,131715
iqr_outlier,PhysHlth,131728
iqr_outlier,PhysHlth,131729
iqr_outlier,PhysHlth,131731
iqr_outlier,PhysHlth,131737
iqr_outlier,PhysHlth,131744
iqr_outlier,PhysHlth,131759
iqr_outlier,PhysHlth,131765
iqr_outlier,PhysHlth,131826
iqr_outlier,PhysHlth,131827
iqr_outlier,PhysHlth,131837
iqr_outlier,PhysHlth,131845
iqr_outlier,PhysHlth,131848
iqr_outlier,PhysHlth,131851
iqr_outlier,PhysHlth,131854
iqr_outlier,PhysHlth,131857
iqr_outlier,PhysHlth,131866
iqr_outlier,PhysHlth,131869
iqr_outlier,PhysHlth,131872
iqr_outlier,PhysHlth,131876
iqr_outlier,PhysHlth,131889
iqr_outlier,PhysHlth,131898
iqr_outlier,PhysHlth,131899
iqr_outlier,PhysHlth,131902
iqr_outlier,PhysHlth,131904
iqr_outlier,PhysHlth,131917
iqr_outlier,PhysHlth,131918
iqr_outlier,PhysHlth,131923
iqr_outlier,PhysHlth,131925
iqr_outlier,PhysHlth,131941
iqr_outlier,PhysHlth,131945
iqr_outlier,PhysHlth,131985
iqr_outlier,PhysHlth,131986
iqr_outlier,PhysHlth,131987
iqr_outlier,PhysHlth,131991
iqr_outlier,PhysHlth,132001
iqr_outlier,PhysHlth,132032
iqr_outlier,PhysHlth,132033
iqr_outlier,PhysHlth,132035
iqr_outlier,PhysHlth,132046
iqr_outlier,PhysHlth,132050
iqr_outlier,PhysHlth,132056
iqr_outlier,PhysHlth,132064
iqr_outlier,PhysHlth,132066
iqr_outlier,PhysHlth,132070
iqr_outlier,PhysHlth,132127
iqr_outlier,PhysHlth,132131
iqr_outlier,PhysHlth,132138
iqr_outlier,PhysHlth,132153
iqr_outlier,PhysHlth,132156
iqr_outlier,PhysHlth,132157
iqr_outlier,PhysHlth,132158
iqr_outlier,PhysHlth,132162
iqr_outlier,PhysHlth,132167
iqr_outlier,PhysHlth,132170
iqr_outlier,PhysHlth,132172
iqr_outlier,PhysHlth,132175
iqr_outlier,PhysHlth,132179
iqr_outlier,PhysHlth,132188
iqr_outlier,PhysHlth,132189
iqr_outlier,PhysHlth,132192
iqr_outlier,PhysHlth,132210
iqr_outlier,PhysHlth,132218
iqr_outlier,PhysHlth,132228
iqr_outlier,PhysHlth,132229
iqr_outlier,PhysHlth,132242
iqr_outlier,PhysHlth,132246
iqr_outlier,PhysHlth,132247
iqr_outlier,PhysHlth,132269
iqr_outlier,PhysHlth,132273
iqr_outlier,PhysHlth,132275
iqr_outlier,PhysHlth,132285
iqr_outlier,PhysHlth,132288
iqr_outlier,PhysHlth,132293
iqr_outlier,PhysHlth,132297
iqr_outlier,PhysHlth,132299
iqr_outlier,PhysHlth,132307
iqr_outlier,PhysHlth,132316
iqr_outlier,PhysHlth,132324
iqr_outlier,PhysHlth,132325
iqr_outlier,PhysHlth,132327
iqr_outlier,PhysHlth,132335
iqr_outlier,PhysHlth,132340
iqr_outlier,PhysHlth,132342
iqr_outlier,PhysHlth,132356
iqr_outlier,PhysHlth,132365
iqr_outlier,PhysHlth,132368
iqr_outlier,PhysHlth,132376
iqr_outlier,PhysHlth,132386
iqr_outlier,PhysHlth,132389
iqr_outlier,PhysHlth,132395
iqr_outlier,PhysHlth,132399
iqr_outlier,PhysHlth,132401
iqr_outlier,PhysHlth,132403
iqr_outlier,PhysHlth,132412
iqr_outlier,PhysHlth,132415
iqr_outlier,PhysHlth,132418
iqr_outlier,PhysHlth,132424
iqr_outlier,PhysHlth,132427
iqr_outlier,PhysHlth,132432
iqr_outlier,PhysHlth,132443
iqr_outlier,PhysHlth,132450
iqr_outlier,PhysHlth,132453
iqr_outlier,PhysHlth,132458
iqr_outlier,PhysHlth,132459
iqr_outlier,PhysHlth,132463
iqr_outlier,PhysHlth,132465
iqr_outlier,PhysHlth,132476
iqr_outlier,PhysHlth,132496
iqr_outlier,PhysHlth,132503
iqr_outlier,PhysHlth,132520
iqr_outlier,PhysHlth,132522
iqr_outlier,PhysHlth,132530
iqr_outlier,PhysHlth,132559
iqr_outlier,PhysHlth,132563
iqr_outlier,PhysHlth,132565
iqr_outlier,PhysHlth,132566
iqr_outlier,PhysHlth,132573
iqr_outlier,PhysHlth,132574
iqr_outlier,PhysHlth,132589
iqr_outlier,PhysHlth,132598
iqr_outlier,PhysHlth,132608
iqr_outlier,PhysHlth,132624
iqr_outlier,PhysHlth,132628
iqr_outlier,PhysHlth,132629
iqr_outlier,PhysHlth,132639
iqr_outlier,PhysHlth,132641
iqr_outlier,PhysHlth,132644
iqr_outlier,PhysHlth,132662
iqr_outlier,PhysHlth,132665
iqr_outlier,PhysHlth,132667
iqr_outlier,PhysHlth,132668
iqr_outlier,PhysHlth,132669
iqr_outlier,PhysHlth,132675
iqr_outlier,PhysHlth,132683
iqr_outlier,PhysHlth,132685
iqr_outlier,PhysHlth,132713
iqr_outlier,PhysHlth,132724
iqr_outlier,PhysHlth,132729
iqr_outlier,PhysHlth,132732
iqr_outlier,PhysHlth,132741
iqr_outlier,PhysHlth,132745
iqr_outlier,PhysHlth,132752
iqr_outlier,PhysHlth,132766
iqr_outlier,PhysHlth,132768
iqr_outlier,PhysHlth,132779
iqr_outlier,PhysHlth,132784
iqr_outlier,PhysHlth,132787
iqr_outlier,PhysHlth,132789
iqr_outlier,PhysHlth,132799
iqr_outlier,PhysHlth,132809
iqr_outlier,PhysHlth,132810
iqr_outlier,PhysHlth,132816
iqr_outlier,PhysHlth,132827
iqr_outlier,PhysHlth,132830
iqr_outlier,PhysHlth,132831
iqr_outlier,PhysHlth,132837
iqr_outlier,PhysHlth,132847
iqr_outlier,PhysHlth,132851
iqr_outlier,PhysHlth,132853
iqr_outlier,PhysHlth,132860
iqr_outlier,PhysHlth,132861
iqr_outlier,PhysHlth,132868
iqr_outlier,PhysHlth,132873
iqr_outlier,PhysHlth,132884
iqr_outlier,PhysHlth,132897
iqr_outlier,PhysHlth,132898
iqr_outlier,PhysHlth,132900
iqr_outlier,PhysHlth,132905
iqr_outlier,PhysHlth,132908
iqr_outlier,PhysHlth,132926
iqr_outlier,PhysHlth,132931
iqr_outlier,PhysHlth,132940
iqr_outlier,PhysHlth,132941
iqr_outlier,PhysHlth,132943
iqr_outlier,PhysHlth,132946
iqr_outlier,PhysHlth,132951
iqr_outlier,PhysHlth,132953
iqr_outlier,PhysHlth,132957
iqr_outlier,PhysHlth,132964
iqr_outlier,PhysHlth,132979
iqr_outlier,PhysHlth,132993
iqr_outlier,PhysHlth,132994
iqr_outlier,PhysHlth,132995
iqr_outlier,PhysHlth,132998
iqr_outlier,PhysHlth,133009
iqr_outlier,PhysHlth,133012
iqr_outlier,PhysHlth,133014
iqr_outlier,PhysHlth,133015
iqr_outlier,PhysHlth,133023
iqr_outlier,PhysHlth,133029
iqr_outlier,PhysHlth,133041
iqr_outlier,PhysHlth,133043
iqr_outlier,PhysHlth,133050
iqr_outlier,PhysHlth,133052
iqr_outlier,PhysHlth,133059
iqr_outlier,PhysHlth,133073
iqr_outlier,PhysHlth,133075
iqr_outlier,PhysHlth,133076
iqr_outlier,PhysHlth,133086
iqr_outlier,PhysHlth,133087
iqr_outlier,PhysHlth,133107
iqr_outlier,PhysHlth,133117
iqr_outlier,PhysHlth,133124
iqr_outlier,PhysHlth,133125
iqr_outlier,PhysHlth,133132
iqr_outlier,PhysHlth,133137
iqr_outlier,PhysHlth,133138
iqr_outlier,PhysHlth,133140
iqr_outlier,PhysHlth,133144
iqr_outlier,PhysHlth,133146
iqr_outlier,PhysHlth,133148
iqr_outlier,PhysHlth,133157
iqr_outlier,PhysHlth,133169
iqr_outlier,PhysHlth,133175
iqr_outlier,PhysHlth,133177
iqr_outlier,PhysHlth,133186
iqr_outlier,PhysHlth,133192
iqr_outlier,PhysHlth,133229
iqr_outlier,PhysHlth,133232
iqr_outlier,PhysHlth,133249
iqr_outlier,PhysHlth,133254
iqr_outlier,PhysHlth,133262
iqr_outlier,PhysHlth,133263
iqr_outlier,PhysHlth,133267
iqr_outlier,PhysHlth,133273
iqr_outlier,PhysHlth,133277
iqr_outlier,PhysHlth,133280
iqr_outlier,PhysHlth,133282
iqr_outlier,PhysHlth,133305
iqr_outlier,PhysHlth,133308
iqr_outlier,PhysHlth,133315
iqr_outlier,PhysHlth,133318
iqr_outlier,PhysHlth,133319
iqr_outlier,PhysHlth,133323
iqr_outlier,PhysHlth,133328
iqr_outlier,PhysHlth,133333
iqr_outlier,PhysHlth,133337
iqr_outlier,PhysHlth,133353
iqr_outlier,PhysHlth,133363
iqr_outlier,PhysHlth,133365
iqr_outlier,PhysHlth,133367
iqr_outlier,PhysHlth,133368
iqr_outlier,PhysHlth,133376
iqr_outlier,PhysHlth,133387
iqr_outlier,PhysHlth,133389
iqr_outlier,PhysHlth,133390
iqr_outlier,PhysHlth,133396
iqr_outlier,PhysHlth,133402
iqr_outlier,PhysHlth,133405
iqr_outlier,PhysHlth,133418
iqr_outlier,PhysHlth,133427
iqr_outlier,PhysHlth,133435
iqr_outlier,PhysHlth,133436
iqr_outlier,PhysHlth,133453
iqr_outlier,PhysHlth,133460
iqr_outlier,PhysHlth,133467
iqr_outlier,PhysHlth,133469
iqr_outlier,PhysHlth,133474
iqr_outlier,PhysHlth,133479
iqr_outlier,PhysHlth,133483
iqr_outlier,PhysHlth,133489
iqr_outlier,PhysHlth,133498
iqr_outlier,PhysHlth,133506
iqr_outlier,PhysHlth,133508
iqr_outlier,PhysHlth,133515
iqr_outlier,PhysHlth,133516
iqr_outlier,PhysHlth,133522
iqr_outlier,PhysHlth,133525
iqr_outlier,PhysHlth,133528
iqr_outlier,PhysHlth,133538
iqr_outlier,PhysHlth,133539
iqr_outlier,PhysHlth,133540
iqr_outlier,PhysHlth,133547
iqr_outlier,PhysHlth,133548
iqr_outlier,PhysHlth,133560
iqr_outlier,PhysHlth,133562
iqr_outlier,PhysHlth,133576
iqr_outlier,PhysHlth,133585
iqr_outlier,PhysHlth,133589
iqr_outlier,PhysHlth,133591
iqr_outlier,PhysHlth,133594
iqr_outlier,PhysHlth,133601
iqr_outlier,PhysHlth,133604
iqr_outlier,PhysHlth,133609
iqr_outlier,PhysHlth,133613
iqr_outlier,PhysHlth,133624
iqr_outlier,PhysHlth,133626
iqr_outlier,PhysHlth,133628
iqr_outlier,PhysHlth,133634
iqr_outlier,PhysHlth,133635
iqr_outlier,PhysHlth,133645
iqr_outlier,PhysHlth,133646
iqr_outlier,PhysHlth,133668
iqr_outlier,PhysHlth,133683
iqr_outlier,PhysHlth,133686
iqr_outlier,PhysHlth,133687
iqr_outlier,PhysHlth,133691
iqr_outlier,PhysHlth,133694
iqr_outlier,PhysHlth,133706
iqr_outlier,PhysHlth,133710
iqr_outlier,PhysHlth,133718
iqr_outlier,PhysHlth,133727
iqr_outlier,PhysHlth,133738
iqr_outlier,PhysHlth,133745
iqr_outlier,PhysHlth,133748
iqr_outlier,PhysHlth,133750
iqr_outlier,PhysHlth,133762
iqr_outlier,PhysHlth,133772
iqr_outlier,PhysHlth,133773
iqr_outlier,PhysHlth,133776
iqr_outlier,PhysHlth,133809
iqr_outlier,PhysHlth,133813
iqr_outlier,PhysHlth,133823
iqr_outlier,PhysHlth,133832
iqr_outlier,PhysHlth,133858
iqr_outlier,PhysHlth,133866
iqr_outlier,PhysHlth,133868
